payment_id,voucher_number,payee,amount,payment_date,reference,status
PAY-2026-026309,PV-2026-27308,PFI Partner Escrow Account,5270000.0,2026-05-05 05:08:00,ZDF-DISB-2026-26309,Posted
PAY-2026-026310,PV-2026-27309,PFI Partner Escrow Account,2570000.0,2026-05-22 04:41:00,ZDF-DISB-2026-26310,Posted
PAY-2026-026311,PV-2026-27310,PFI Partner Escrow Account,2230000.0,2026-05-05 02:23:00,ZDF-DISB-2026-26311,Posted
PAY-2026-026312,PV-2026-27311,PFI Partner Escrow Account,3750000.0,2026-05-08 04:03:00,ZDF-DISB-2026-26312,Posted
PAY-2026-026313,PV-2026-27312,PFI Partner Escrow Account,3070000.0,2026-05-29 21:44:00,ZDF-DISB-2026-26313,Posted
PAY-2026-026314,PV-2026-27313,PFI Partner Escrow Account,5440000.0,2026-05-11 06:55:00,ZDF-DISB-2026-26314,Posted
PAY-2026-026315,PV-2026-27314,PFI Partner Escrow Account,3730000.0,2026-05-11 10:29:00,ZDF-DISB-2026-26315,Posted
PAY-2026-026316,PV-2026-27315,PFI Partner Escrow Account,3690000.0,2026-06-04 23:02:00,ZDF-DISB-2026-26316,Posted
PAY-2026-026317,PV-2026-27316,PFI Partner Escrow Account,5930000.0,2026-05-12 12:28:00,ZDF-DISB-2026-26317,Posted
PAY-2026-026318,PV-2026-27317,PFI Partner Escrow Account,550000.0,2026-05-05 09:05:00,ZDF-DISB-2026-26318,Posted
PAY-2026-026319,PV-2026-27318,PFI Partner Escrow Account,2050000.0,2026-05-22 04:15:00,ZDF-DISB-2026-26319,Posted
PAY-2026-026320,PV-2026-27319,PFI Partner Escrow Account,6910000.0,2026-05-26 13:22:00,ZDF-DISB-2026-26320,Posted
PAY-2026-026321,PV-2026-27320,PFI Partner Escrow Account,3320000.0,2026-05-14 07:29:00,ZDF-DISB-2026-26321,Posted
PAY-2026-026322,PV-2026-27321,PFI Partner Escrow Account,4090000.0,2026-05-22 00:48:00,ZDF-DISB-2026-26322,Posted
PAY-2026-026323,PV-2026-27322,PFI Partner Escrow Account,2420000.0,2026-05-05 14:03:00,ZDF-DISB-2026-26323,Posted
PAY-2026-026324,PV-2026-27323,PFI Partner Escrow Account,1610000.0,2026-05-18 22:18:00,ZDF-DISB-2026-26324,Posted
PAY-2026-026325,PV-2026-27324,PFI Partner Escrow Account,6960000.0,2026-05-11 16:20:00,ZDF-DISB-2026-26325,Posted
PAY-2026-026326,PV-2026-27325,PFI Partner Escrow Account,6200000.0,2026-05-16 12:53:00,ZDF-DISB-2026-26326,Posted
PAY-2026-026327,PV-2026-27326,PFI Partner Escrow Account,5550000.0,2026-05-10 14:03:00,ZDF-DISB-2026-26327,Posted
PAY-2026-026328,PV-2026-27327,PFI Partner Escrow Account,2470000.0,2026-05-26 20:23:00,ZDF-DISB-2026-26328,Posted
PAY-2026-026329,PV-2026-27328,PFI Partner Escrow Account,4370000.0,2026-05-05 02:53:00,ZDF-DISB-2026-26329,Posted
PAY-2026-026330,PV-2026-27329,PFI Partner Escrow Account,4590000.0,2026-05-11 20:53:00,ZDF-DISB-2026-26330,Posted
PAY-2026-026331,PV-2026-27330,PFI Partner Escrow Account,900000.0,2026-05-08 23:13:00,ZDF-DISB-2026-26331,Posted
PAY-2026-026332,PV-2026-27331,PFI Partner Escrow Account,2470000.0,2026-05-16 14:45:00,ZDF-DISB-2026-26332,Posted
PAY-2026-026333,PV-2026-27332,PFI Partner Escrow Account,3590000.0,2026-05-04 20:23:00,ZDF-DISB-2026-26333,Posted
PAY-2026-026334,PV-2026-27333,PFI Partner Escrow Account,1540000.0,2026-05-20 15:28:00,ZDF-DISB-2026-26334,Posted
PAY-2026-026335,PV-2026-27334,PFI Partner Escrow Account,5380000.0,2026-05-14 01:55:00,ZDF-DISB-2026-26335,Posted
PAY-2026-026336,PV-2026-27335,PFI Partner Escrow Account,6770000.0,2026-05-25 07:28:00,ZDF-DISB-2026-26336,Posted
PAY-2026-026337,PV-2026-27336,PFI Partner Escrow Account,3510000.0,2026-05-16 07:21:00,ZDF-DISB-2026-26337,Posted
PAY-2026-026338,PV-2026-27337,PFI Partner Escrow Account,5570000.0,2026-05-07 04:56:00,ZDF-DISB-2026-26338,Posted
PAY-2026-026339,PV-2026-27338,PFI Partner Escrow Account,2870000.0,2026-05-04 05:36:00,ZDF-DISB-2026-26339,Posted
PAY-2026-026340,PV-2026-27339,PFI Partner Escrow Account,7320000.0,2026-05-20 00:49:00,ZDF-DISB-2026-26340,Posted
PAY-2026-026341,PV-2026-27340,PFI Partner Escrow Account,5720000.0,2026-05-05 15:04:00,ZDF-DISB-2026-26341,Posted
PAY-2026-026342,PV-2026-27341,PFI Partner Escrow Account,6690000.0,2026-05-07 04:20:00,ZDF-DISB-2026-26342,Posted
PAY-2026-026343,PV-2026-27342,PFI Partner Escrow Account,760000.0,2026-05-13 22:53:00,ZDF-DISB-2026-26343,Posted
PAY-2026-026344,PV-2026-27343,PFI Partner Escrow Account,5310000.0,2026-05-23 11:30:00,ZDF-DISB-2026-26344,Posted
PAY-2026-026345,PV-2026-27344,PFI Partner Escrow Account,2660000.0,2026-05-15 00:29:00,ZDF-DISB-2026-26345,Posted
PAY-2026-026346,PV-2026-27345,PFI Partner Escrow Account,2790000.0,2026-05-06 08:37:00,ZDF-DISB-2026-26346,Posted
PAY-2026-026347,PV-2026-27346,PFI Partner Escrow Account,6940000.0,2026-05-11 19:44:00,ZDF-DISB-2026-26347,Posted
PAY-2026-026348,PV-2026-27347,PFI Partner Escrow Account,6060000.0,2026-06-03 08:49:00,ZDF-DISB-2026-26348,Posted
PAY-2026-026349,PV-2026-27348,PFI Partner Escrow Account,1170000.0,2026-05-21 05:04:00,ZDF-DISB-2026-26349,Posted
PAY-2026-026350,PV-2026-27349,PFI Partner Escrow Account,3290000.0,2026-05-17 00:11:00,ZDF-DISB-2026-26350,Posted
PAY-2026-026351,PV-2026-27350,PFI Partner Escrow Account,1020000.0,2026-05-29 18:12:00,ZDF-DISB-2026-26351,Posted
PAY-2026-026352,PV-2026-27351,PFI Partner Escrow Account,5110000.0,2026-05-23 09:52:00,ZDF-DISB-2026-26352,Posted
PAY-2026-026353,PV-2026-27352,PFI Partner Escrow Account,460000.0,2026-05-16 02:38:00,ZDF-DISB-2026-26353,Posted
PAY-2026-026354,PV-2026-27353,PFI Partner Escrow Account,830000.0,2026-05-09 18:08:00,ZDF-DISB-2026-26354,Posted
PAY-2026-026355,PV-2026-27354,PFI Partner Escrow Account,6640000.0,2026-05-16 09:15:00,ZDF-DISB-2026-26355,Posted
PAY-2026-026356,PV-2026-27355,PFI Partner Escrow Account,1090000.0,2026-05-25 18:40:00,ZDF-DISB-2026-26356,Posted
PAY-2026-026357,PV-2026-27356,PFI Partner Escrow Account,2500000.0,2026-05-09 12:05:00,ZDF-DISB-2026-26357,Posted
PAY-2026-026358,PV-2026-27357,PFI Partner Escrow Account,6550000.0,2026-05-08 23:21:00,ZDF-DISB-2026-26358,Posted
PAY-2026-026359,PV-2026-27358,PFI Partner Escrow Account,5210000.0,2026-05-05 09:23:00,ZDF-DISB-2026-26359,Posted
PAY-2026-026360,PV-2026-27359,PFI Partner Escrow Account,3450000.0,2026-04-30 03:18:00,ZDF-DISB-2026-26360,Posted
PAY-2026-026361,PV-2026-27360,PFI Partner Escrow Account,5340000.0,2026-05-10 21:35:00,ZDF-DISB-2026-26361,Posted
PAY-2026-026362,PV-2026-27361,PFI Partner Escrow Account,3110000.0,2026-05-16 04:40:00,ZDF-DISB-2026-26362,Posted
PAY-2026-026363,PV-2026-27362,PFI Partner Escrow Account,5150000.0,2026-05-07 14:21:00,ZDF-DISB-2026-26363,Posted
PAY-2026-026364,PV-2026-27363,PFI Partner Escrow Account,620000.0,2026-05-06 05:21:00,ZDF-DISB-2026-26364,Posted
PAY-2026-026365,PV-2026-27364,PFI Partner Escrow Account,7360000.0,2026-05-04 22:53:00,ZDF-DISB-2026-26365,Posted
PAY-2026-026366,PV-2026-27365,PFI Partner Escrow Account,1530000.0,2026-05-24 23:50:00,ZDF-DISB-2026-26366,Posted
PAY-2026-026367,PV-2026-27366,PFI Partner Escrow Account,5920000.0,2026-05-04 20:27:00,ZDF-DISB-2026-26367,Posted
PAY-2026-026368,PV-2026-27367,PFI Partner Escrow Account,1680000.0,2026-05-14 13:32:00,ZDF-DISB-2026-26368,Posted
PAY-2026-026369,PV-2026-27368,PFI Partner Escrow Account,6350000.0,2026-05-04 10:22:00,ZDF-DISB-2026-26369,Posted
PAY-2026-026370,PV-2026-27369,PFI Partner Escrow Account,2600000.0,2026-05-15 23:36:00,ZDF-DISB-2026-26370,Posted
PAY-2026-026371,PV-2026-27370,PFI Partner Escrow Account,4230000.0,2026-05-17 05:10:00,ZDF-DISB-2026-26371,Posted
PAY-2026-026372,PV-2026-27371,PFI Partner Escrow Account,5690000.0,2026-05-12 05:55:00,ZDF-DISB-2026-26372,Posted
PAY-2026-026373,PV-2026-27372,PFI Partner Escrow Account,1680000.0,2026-05-09 08:24:00,ZDF-DISB-2026-26373,Posted
PAY-2026-026374,PV-2026-27373,PFI Partner Escrow Account,920000.0,2026-05-08 10:00:00,ZDF-DISB-2026-26374,Posted
PAY-2026-026375,PV-2026-27374,PFI Partner Escrow Account,1680000.0,2026-05-15 12:03:00,ZDF-DISB-2026-26375,Posted
PAY-2026-026376,PV-2026-27375,PFI Partner Escrow Account,4720000.0,2026-05-29 16:22:00,ZDF-DISB-2026-26376,Posted
PAY-2026-026377,PV-2026-27376,PFI Partner Escrow Account,6710000.0,2026-05-16 00:07:00,ZDF-DISB-2026-26377,Posted
PAY-2026-026378,PV-2026-27377,PFI Partner Escrow Account,1480000.0,2026-05-08 03:49:00,ZDF-DISB-2026-26378,Posted
PAY-2026-026379,PV-2026-27378,PFI Partner Escrow Account,6950000.0,2026-05-13 05:14:00,ZDF-DISB-2026-26379,Posted
PAY-2026-026380,PV-2026-27379,PFI Partner Escrow Account,2490000.0,2026-05-01 16:52:00,ZDF-DISB-2026-26380,Posted
PAY-2026-026381,PV-2026-27380,PFI Partner Escrow Account,7050000.0,2026-05-15 14:13:00,ZDF-DISB-2026-26381,Posted
PAY-2026-026382,PV-2026-27381,PFI Partner Escrow Account,3060000.0,2026-05-04 00:13:00,ZDF-DISB-2026-26382,Posted
PAY-2026-026383,PV-2026-27382,PFI Partner Escrow Account,1210000.0,2026-05-24 03:43:00,ZDF-DISB-2026-26383,Posted
PAY-2026-026384,PV-2026-27383,PFI Partner Escrow Account,5660000.0,2026-05-16 06:38:00,ZDF-DISB-2026-26384,Posted
PAY-2026-026385,PV-2026-27384,PFI Partner Escrow Account,5680000.0,2026-05-09 01:57:00,ZDF-DISB-2026-26385,Posted
PAY-2026-026386,PV-2026-27385,PFI Partner Escrow Account,5060000.0,2026-05-05 02:39:00,ZDF-DISB-2026-26386,Posted
PAY-2026-026387,PV-2026-27386,PFI Partner Escrow Account,2540000.0,2026-06-04 06:41:00,ZDF-DISB-2026-26387,Posted
PAY-2026-026388,PV-2026-27387,PFI Partner Escrow Account,1330000.0,2026-05-21 04:54:00,ZDF-DISB-2026-26388,Posted
PAY-2026-026389,PV-2026-27388,PFI Partner Escrow Account,3650000.0,2026-05-11 06:01:00,ZDF-DISB-2026-26389,Posted
PAY-2026-026390,PV-2026-27389,PFI Partner Escrow Account,2000000.0,2026-05-17 01:30:00,ZDF-DISB-2026-26390,Posted
PAY-2026-026391,PV-2026-27390,PFI Partner Escrow Account,3360000.0,2026-05-12 15:09:00,ZDF-DISB-2026-26391,Posted
PAY-2026-026392,PV-2026-27391,PFI Partner Escrow Account,2740000.0,2026-05-14 16:10:00,ZDF-DISB-2026-26392,Posted
PAY-2026-026393,PV-2026-27392,PFI Partner Escrow Account,4370000.0,2026-05-20 21:38:00,ZDF-DISB-2026-26393,Posted
PAY-2026-026394,PV-2026-27393,PFI Partner Escrow Account,7330000.0,2026-05-30 09:11:00,ZDF-DISB-2026-26394,Posted
PAY-2026-026395,PV-2026-27394,PFI Partner Escrow Account,7340000.0,2026-05-14 08:55:00,ZDF-DISB-2026-26395,Posted
PAY-2026-026396,PV-2026-27395,PFI Partner Escrow Account,3170000.0,2026-05-31 00:33:00,ZDF-DISB-2026-26396,Posted
PAY-2026-026397,PV-2026-27396,PFI Partner Escrow Account,2750000.0,2026-05-29 04:37:00,ZDF-DISB-2026-26397,Posted
PAY-2026-026398,PV-2026-27397,PFI Partner Escrow Account,1220000.0,2026-05-18 17:43:00,ZDF-DISB-2026-26398,Posted
PAY-2026-026399,PV-2026-27398,PFI Partner Escrow Account,4110000.0,2026-05-20 17:39:00,ZDF-DISB-2026-26399,Posted
PAY-2026-026400,PV-2026-27399,PFI Partner Escrow Account,3640000.0,2026-05-10 03:48:00,ZDF-DISB-2026-26400,Posted
PAY-2026-026401,PV-2026-27400,PFI Partner Escrow Account,4290000.0,2026-05-26 12:30:00,ZDF-DISB-2026-26401,Posted
PAY-2026-026402,PV-2026-27401,PFI Partner Escrow Account,7380000.0,2026-06-02 17:09:00,ZDF-DISB-2026-26402,Posted
PAY-2026-026403,PV-2026-27402,PFI Partner Escrow Account,5450000.0,2026-05-29 01:51:00,ZDF-DISB-2026-26403,Posted
PAY-2026-026404,PV-2026-27403,PFI Partner Escrow Account,5160000.0,2026-05-20 02:43:00,ZDF-DISB-2026-26404,Posted
PAY-2026-026405,PV-2026-27404,PFI Partner Escrow Account,960000.0,2026-05-23 16:32:00,ZDF-DISB-2026-26405,Posted
PAY-2026-026406,PV-2026-27405,PFI Partner Escrow Account,390000.0,2026-05-10 03:18:00,ZDF-DISB-2026-26406,Posted
PAY-2026-026407,PV-2026-27406,PFI Partner Escrow Account,5780000.0,2026-05-04 17:32:00,ZDF-DISB-2026-26407,Posted
PAY-2026-026408,PV-2026-27407,PFI Partner Escrow Account,4530000.0,2026-05-08 18:43:00,ZDF-DISB-2026-26408,Posted
PAY-2026-026409,PV-2026-27408,PFI Partner Escrow Account,3660000.0,2026-05-11 19:52:00,ZDF-DISB-2026-26409,Posted
PAY-2026-026410,PV-2026-27409,PFI Partner Escrow Account,7230000.0,2026-05-19 17:30:00,ZDF-DISB-2026-26410,Posted
PAY-2026-026411,PV-2026-27410,PFI Partner Escrow Account,4610000.0,2026-05-13 13:51:00,ZDF-DISB-2026-26411,Posted
PAY-2026-026412,PV-2026-27411,PFI Partner Escrow Account,7250000.0,2026-05-24 19:46:00,ZDF-DISB-2026-26412,Posted
PAY-2026-026413,PV-2026-27412,PFI Partner Escrow Account,440000.0,2026-05-12 09:09:00,ZDF-DISB-2026-26413,Posted
PAY-2026-026414,PV-2026-27413,PFI Partner Escrow Account,7370000.0,2026-05-05 13:48:00,ZDF-DISB-2026-26414,Posted
PAY-2026-026415,PV-2026-27414,PFI Partner Escrow Account,700000.0,2026-05-21 14:30:00,ZDF-DISB-2026-26415,Posted
PAY-2026-026416,PV-2026-27415,PFI Partner Escrow Account,1360000.0,2026-06-06 13:50:00,ZDF-DISB-2026-26416,Posted
PAY-2026-026417,PV-2026-27416,PFI Partner Escrow Account,2610000.0,2026-05-15 16:49:00,ZDF-DISB-2026-26417,Posted
PAY-2026-026418,PV-2026-27417,PFI Partner Escrow Account,5820000.0,2026-05-19 17:27:00,ZDF-DISB-2026-26418,Posted
PAY-2026-026419,PV-2026-27418,PFI Partner Escrow Account,4060000.0,2026-05-18 04:11:00,ZDF-DISB-2026-26419,Posted
PAY-2026-026420,PV-2026-27419,PFI Partner Escrow Account,6790000.0,2026-05-24 00:43:00,ZDF-DISB-2026-26420,Posted
PAY-2026-026421,PV-2026-27420,PFI Partner Escrow Account,7320000.0,2026-05-11 17:44:00,ZDF-DISB-2026-26421,Posted
PAY-2026-026422,PV-2026-27421,PFI Partner Escrow Account,1280000.0,2026-05-13 13:00:00,ZDF-DISB-2026-26422,Posted
PAY-2026-026423,PV-2026-27422,PFI Partner Escrow Account,780000.0,2026-05-28 03:13:00,ZDF-DISB-2026-26423,Posted
PAY-2026-026424,PV-2026-27423,PFI Partner Escrow Account,6190000.0,2026-05-28 15:17:00,ZDF-DISB-2026-26424,Posted
PAY-2026-026425,PV-2026-27424,PFI Partner Escrow Account,1910000.0,2026-05-07 10:08:00,ZDF-DISB-2026-26425,Posted
PAY-2026-026426,PV-2026-27425,PFI Partner Escrow Account,2330000.0,2026-05-23 08:25:00,ZDF-DISB-2026-26426,Posted
PAY-2026-026427,PV-2026-27426,PFI Partner Escrow Account,3500000.0,2026-05-07 00:41:00,ZDF-DISB-2026-26427,Posted
PAY-2026-026428,PV-2026-27427,PFI Partner Escrow Account,1100000.0,2026-05-06 00:53:00,ZDF-DISB-2026-26428,Posted
PAY-2026-026429,PV-2026-27428,PFI Partner Escrow Account,4440000.0,2026-05-03 23:49:00,ZDF-DISB-2026-26429,Posted
PAY-2026-026430,PV-2026-27429,PFI Partner Escrow Account,4160000.0,2026-05-14 10:38:00,ZDF-DISB-2026-26430,Posted
PAY-2026-026431,PV-2026-27430,PFI Partner Escrow Account,3980000.0,2026-05-17 10:59:00,ZDF-DISB-2026-26431,Posted
PAY-2026-026432,PV-2026-27431,PFI Partner Escrow Account,2540000.0,2026-05-20 15:52:00,ZDF-DISB-2026-26432,Posted
PAY-2026-026433,PV-2026-27432,PFI Partner Escrow Account,1090000.0,2026-05-25 07:02:00,ZDF-DISB-2026-26433,Posted
PAY-2026-026434,PV-2026-27433,PFI Partner Escrow Account,5310000.0,2026-05-22 01:58:00,ZDF-DISB-2026-26434,Posted
PAY-2026-026435,PV-2026-27434,PFI Partner Escrow Account,2850000.0,2026-05-28 03:51:00,ZDF-DISB-2026-26435,Posted
PAY-2026-026436,PV-2026-27435,PFI Partner Escrow Account,1110000.0,2026-05-11 15:34:00,ZDF-DISB-2026-26436,Posted
PAY-2026-026437,PV-2026-27436,PFI Partner Escrow Account,2380000.0,2026-05-23 03:45:00,ZDF-DISB-2026-26437,Posted
PAY-2026-026438,PV-2026-27437,PFI Partner Escrow Account,550000.0,2026-05-20 10:37:00,ZDF-DISB-2026-26438,Posted
PAY-2026-026439,PV-2026-27438,PFI Partner Escrow Account,790000.0,2026-05-17 18:59:00,ZDF-DISB-2026-26439,Posted
PAY-2026-026440,PV-2026-27439,PFI Partner Escrow Account,4350000.0,2026-05-12 17:26:00,ZDF-DISB-2026-26440,Posted
PAY-2026-026441,PV-2026-27440,PFI Partner Escrow Account,4560000.0,2026-05-20 02:22:00,ZDF-DISB-2026-26441,Posted
PAY-2026-026442,PV-2026-27441,PFI Partner Escrow Account,7480000.0,2026-05-08 13:19:00,ZDF-DISB-2026-26442,Posted
PAY-2026-026443,PV-2026-27442,PFI Partner Escrow Account,910000.0,2026-05-13 13:18:00,ZDF-DISB-2026-26443,Posted
PAY-2026-026444,PV-2026-27443,PFI Partner Escrow Account,1210000.0,2026-05-24 09:40:00,ZDF-DISB-2026-26444,Posted
PAY-2026-026445,PV-2026-27444,PFI Partner Escrow Account,5070000.0,2026-05-26 00:39:00,ZDF-DISB-2026-26445,Posted
PAY-2026-026446,PV-2026-27445,PFI Partner Escrow Account,6810000.0,2026-05-05 20:00:00,ZDF-DISB-2026-26446,Posted
PAY-2026-026447,PV-2026-27446,PFI Partner Escrow Account,650000.0,2026-05-14 18:47:00,ZDF-DISB-2026-26447,Posted
PAY-2026-026448,PV-2026-27447,PFI Partner Escrow Account,3770000.0,2026-05-30 23:04:00,ZDF-DISB-2026-26448,Posted
PAY-2026-026449,PV-2026-27448,PFI Partner Escrow Account,2960000.0,2026-06-01 16:02:00,ZDF-DISB-2026-26449,Posted
PAY-2026-026450,PV-2026-27449,PFI Partner Escrow Account,1050000.0,2026-05-25 21:18:00,ZDF-DISB-2026-26450,Posted
PAY-2026-026451,PV-2026-27450,PFI Partner Escrow Account,4400000.0,2026-05-24 09:26:00,ZDF-DISB-2026-26451,Posted
PAY-2026-026452,PV-2026-27451,PFI Partner Escrow Account,3520000.0,2026-05-17 11:04:00,ZDF-DISB-2026-26452,Posted
PAY-2026-026453,PV-2026-27452,PFI Partner Escrow Account,2130000.0,2026-05-30 21:22:00,ZDF-DISB-2026-26453,Posted
PAY-2026-026454,PV-2026-27453,PFI Partner Escrow Account,6400000.0,2026-05-17 17:22:00,ZDF-DISB-2026-26454,Posted
PAY-2026-026455,PV-2026-27454,PFI Partner Escrow Account,400000.0,2026-05-04 08:34:00,ZDF-DISB-2026-26455,Posted
PAY-2026-026456,PV-2026-27455,PFI Partner Escrow Account,2460000.0,2026-05-21 12:35:00,ZDF-DISB-2026-26456,Posted
PAY-2026-026457,PV-2026-27456,PFI Partner Escrow Account,740000.0,2026-05-24 23:30:00,ZDF-DISB-2026-26457,Posted
PAY-2026-026458,PV-2026-27457,PFI Partner Escrow Account,6290000.0,2026-05-17 20:51:00,ZDF-DISB-2026-26458,Posted
PAY-2026-026459,PV-2026-27458,PFI Partner Escrow Account,350000.0,2026-05-17 01:20:00,ZDF-DISB-2026-26459,Posted
PAY-2026-026460,PV-2026-27459,PFI Partner Escrow Account,6700000.0,2026-05-19 23:09:00,ZDF-DISB-2026-26460,Posted
PAY-2026-026461,PV-2026-27460,PFI Partner Escrow Account,4080000.0,2026-05-05 08:14:00,ZDF-DISB-2026-26461,Posted
PAY-2026-026462,PV-2026-27461,PFI Partner Escrow Account,5750000.0,2026-05-15 02:35:00,ZDF-DISB-2026-26462,Posted
PAY-2026-026463,PV-2026-27462,PFI Partner Escrow Account,6570000.0,2026-05-21 20:57:00,ZDF-DISB-2026-26463,Posted
PAY-2026-026464,PV-2026-27463,PFI Partner Escrow Account,3780000.0,2026-05-08 04:30:00,ZDF-DISB-2026-26464,Posted
PAY-2026-026465,PV-2026-27464,PFI Partner Escrow Account,7440000.0,2026-05-28 18:46:00,ZDF-DISB-2026-26465,Posted
PAY-2026-026466,PV-2026-27465,PFI Partner Escrow Account,4190000.0,2026-05-17 22:41:00,ZDF-DISB-2026-26466,Posted
PAY-2026-026467,PV-2026-27466,PFI Partner Escrow Account,4490000.0,2026-05-26 04:16:00,ZDF-DISB-2026-26467,Posted
PAY-2026-026468,PV-2026-27467,PFI Partner Escrow Account,4840000.0,2026-05-14 08:21:00,ZDF-DISB-2026-26468,Posted
PAY-2026-026469,PV-2026-27468,PFI Partner Escrow Account,5180000.0,2026-05-21 02:50:00,ZDF-DISB-2026-26469,Posted
PAY-2026-026470,PV-2026-27469,PFI Partner Escrow Account,5680000.0,2026-05-22 01:07:00,ZDF-DISB-2026-26470,Posted
PAY-2026-026471,PV-2026-27470,PFI Partner Escrow Account,5850000.0,2026-05-16 16:03:00,ZDF-DISB-2026-26471,Posted
PAY-2026-026472,PV-2026-27471,PFI Partner Escrow Account,1060000.0,2026-05-07 22:10:00,ZDF-DISB-2026-26472,Posted
PAY-2026-026473,PV-2026-27472,PFI Partner Escrow Account,310000.0,2026-05-15 10:06:00,ZDF-DISB-2026-26473,Posted
PAY-2026-026474,PV-2026-27473,PFI Partner Escrow Account,690000.0,2026-05-29 01:01:00,ZDF-DISB-2026-26474,Posted
PAY-2026-026475,PV-2026-27474,PFI Partner Escrow Account,2370000.0,2026-05-24 14:08:00,ZDF-DISB-2026-26475,Posted
PAY-2026-026476,PV-2026-27475,PFI Partner Escrow Account,1160000.0,2026-04-30 22:50:00,ZDF-DISB-2026-26476,Posted
PAY-2026-026477,PV-2026-27476,PFI Partner Escrow Account,3830000.0,2026-05-08 20:42:00,ZDF-DISB-2026-26477,Posted
PAY-2026-026478,PV-2026-27477,PFI Partner Escrow Account,2600000.0,2026-05-04 22:31:00,ZDF-DISB-2026-26478,Posted
PAY-2026-026479,PV-2026-27478,PFI Partner Escrow Account,7480000.0,2026-05-20 09:08:00,ZDF-DISB-2026-26479,Posted
PAY-2026-026480,PV-2026-27479,PFI Partner Escrow Account,2640000.0,2026-05-17 21:17:00,ZDF-DISB-2026-26480,Posted
PAY-2026-026481,PV-2026-27480,PFI Partner Escrow Account,3300000.0,2026-05-20 09:52:00,ZDF-DISB-2026-26481,Posted
PAY-2026-026482,PV-2026-27481,PFI Partner Escrow Account,410000.0,2026-05-16 12:11:00,ZDF-DISB-2026-26482,Posted
PAY-2026-026483,PV-2026-27482,PFI Partner Escrow Account,1090000.0,2026-05-03 11:28:00,ZDF-DISB-2026-26483,Posted
PAY-2026-026484,PV-2026-27483,PFI Partner Escrow Account,2790000.0,2026-05-04 02:59:00,ZDF-DISB-2026-26484,Posted
PAY-2026-026485,PV-2026-27484,PFI Partner Escrow Account,610000.0,2026-05-06 19:54:00,ZDF-DISB-2026-26485,Posted
PAY-2026-026486,PV-2026-27485,PFI Partner Escrow Account,4940000.0,2026-05-13 18:52:00,ZDF-DISB-2026-26486,Posted
PAY-2026-026487,PV-2026-27486,PFI Partner Escrow Account,4800000.0,2026-05-31 08:38:00,ZDF-DISB-2026-26487,Posted
PAY-2026-026488,PV-2026-27487,PFI Partner Escrow Account,910000.0,2026-05-22 03:54:00,ZDF-DISB-2026-26488,Posted
PAY-2026-026489,PV-2026-27488,PFI Partner Escrow Account,1300000.0,2026-05-08 09:00:00,ZDF-DISB-2026-26489,Posted
PAY-2026-026490,PV-2026-27489,PFI Partner Escrow Account,2640000.0,2026-05-12 21:53:00,ZDF-DISB-2026-26490,Posted
PAY-2026-026491,PV-2026-27490,PFI Partner Escrow Account,2060000.0,2026-05-21 08:47:00,ZDF-DISB-2026-26491,Posted
PAY-2026-026492,PV-2026-27491,PFI Partner Escrow Account,2820000.0,2026-05-12 21:12:00,ZDF-DISB-2026-26492,Posted
PAY-2026-026493,PV-2026-27492,PFI Partner Escrow Account,2540000.0,2026-05-20 16:51:00,ZDF-DISB-2026-26493,Posted
PAY-2026-026494,PV-2026-27493,PFI Partner Escrow Account,6360000.0,2026-05-16 21:04:00,ZDF-DISB-2026-26494,Posted
PAY-2026-026495,PV-2026-27494,PFI Partner Escrow Account,2150000.0,2026-05-13 05:23:00,ZDF-DISB-2026-26495,Posted
PAY-2026-026496,PV-2026-27495,PFI Partner Escrow Account,2900000.0,2026-05-30 12:22:00,ZDF-DISB-2026-26496,Posted
PAY-2026-026497,PV-2026-27496,PFI Partner Escrow Account,4450000.0,2026-05-21 11:47:00,ZDF-DISB-2026-26497,Posted
PAY-2026-026498,PV-2026-27497,PFI Partner Escrow Account,1280000.0,2026-06-01 05:31:00,ZDF-DISB-2026-26498,Posted
PAY-2026-026499,PV-2026-27498,PFI Partner Escrow Account,1280000.0,2026-05-31 19:01:00,ZDF-DISB-2026-26499,Posted
PAY-2026-026500,PV-2026-27499,PFI Partner Escrow Account,2070000.0,2026-05-22 02:57:00,ZDF-DISB-2026-26500,Posted
PAY-2026-026501,PV-2026-27500,PFI Partner Escrow Account,1810000.0,2026-05-13 20:48:00,ZDF-DISB-2026-26501,Posted
PAY-2026-026502,PV-2026-27501,PFI Partner Escrow Account,5780000.0,2026-05-14 19:45:00,ZDF-DISB-2026-26502,Posted
PAY-2026-026503,PV-2026-27502,PFI Partner Escrow Account,7330000.0,2026-05-01 00:45:00,ZDF-DISB-2026-26503,Posted
PAY-2026-026504,PV-2026-27503,PFI Partner Escrow Account,1610000.0,2026-05-06 11:52:00,ZDF-DISB-2026-26504,Posted
PAY-2026-026505,PV-2026-27504,PFI Partner Escrow Account,3380000.0,2026-05-07 21:23:00,ZDF-DISB-2026-26505,Posted
PAY-2026-026506,PV-2026-27505,PFI Partner Escrow Account,440000.0,2026-05-16 11:54:00,ZDF-DISB-2026-26506,Posted
PAY-2026-026507,PV-2026-27506,PFI Partner Escrow Account,6370000.0,2026-05-17 03:25:00,ZDF-DISB-2026-26507,Posted
