bid_id,requisition_id,vendor_id,bid_amount,submitted_date,responsive_flag
BID-2026-000076,PR-2026-00238,PRC-VND-0011,23801000.0,2026-02-12,False
BID-2026-000077,PR-2026-00238,PRC-VND-0031,23647000.0,2026-02-12,True
BID-2026-000078,PR-2026-00238,PRC-VND-0051,25837000.0,2026-02-19,True
BID-2026-000079,PR-2026-00238,PRC-VND-0121,26307000.0,2026-02-13,True
BID-2026-000080,PR-2026-00238,PRC-VND-0091,27275000.0,2026-02-16,True
BID-2026-000081,PR-2026-00597,PRC-VND-0048,4304000.0,2026-02-15,True
BID-2026-000082,PR-2026-00597,PRC-VND-0073,5414000.0,2026-02-18,True
BID-2026-000083,PR-2026-00597,PRC-VND-0088,5375000.0,2026-02-17,True
BID-2026-000084,PR-2026-00597,PRC-VND-0118,5220000.0,2026-02-16,False
BID-2026-000085,PR-2026-00085,PRC-VND-0031,32527000.0,2026-02-27,True
BID-2026-000086,PR-2026-00085,PRC-VND-0011,34734000.0,2026-02-24,True
BID-2026-000087,PR-2026-00085,PRC-VND-0111,38954000.0,2026-02-24,True
BID-2026-000088,PR-2026-00085,PRC-VND-0016,38473000.0,2026-02-20,True
BID-2026-000089,PR-2026-00085,PRC-VND-0021,32318000.0,2026-02-26,True
BID-2026-000090,PR-2026-00085,PRC-VND-0096,35179000.0,2026-02-25,False
BID-2026-000091,PR-2026-00202,PRC-VND-0047,23945000.0,2026-03-07,True
BID-2026-000092,PR-2026-00202,PRC-VND-0107,21168000.0,2026-03-04,True
BID-2026-000093,PR-2026-00202,PRC-VND-0067,25788000.0,2026-03-07,True
BID-2026-000094,PR-2026-00202,PRC-VND-0062,25610000.0,2026-03-07,False
BID-2026-000095,PR-2026-00202,PRC-VND-0117,25999000.0,2026-03-08,False
BID-2026-000096,PR-2026-00560,PRC-VND-0025,2033000.0,2026-03-05,True
BID-2026-000097,PR-2026-00560,PRC-VND-0095,1904000.0,2026-03-03,True
BID-2026-000098,PR-2026-00560,PRC-VND-0035,2162000.0,2026-02-27,True
BID-2026-000099,PR-2026-00375,PRC-VND-0031,5258000.0,2026-03-03,True
BID-2026-000100,PR-2026-00375,PRC-VND-0081,5612000.0,2026-03-02,True
BID-2026-000101,PR-2026-00375,PRC-VND-0146,5848000.0,2026-02-28,True
BID-2026-000102,PR-2026-00375,PRC-VND-0141,4934000.0,2026-02-24,True
BID-2026-000103,PR-2026-00456,PRC-VND-0043,18849000.0,2026-02-28,True
BID-2026-000104,PR-2026-00456,PRC-VND-0008,21406000.0,2026-03-05,True
BID-2026-000105,PR-2026-00456,PRC-VND-0068,25451000.0,2026-03-02,True
BID-2026-000106,PR-2026-00456,PRC-VND-0048,24889000.0,2026-02-26,True
BID-2026-000107,PR-2026-00456,PRC-VND-0108,19023000.0,2026-02-28,True
BID-2026-000108,PR-2026-00774,PRC-VND-0127,968000.0,2026-03-03,False
BID-2026-000109,PR-2026-00774,PRC-VND-0142,1004000.0,2026-03-04,True
BID-2026-000110,PR-2026-00774,PRC-VND-0002,976000.0,2026-03-03,True
BID-2026-000111,PR-2026-00774,PRC-VND-0057,1057000.0,2026-03-06,True
BID-2026-000112,PR-2026-00774,PRC-VND-0052,984000.0,2026-03-07,True
BID-2026-000113,PR-2026-00423,PRC-VND-0118,37049000.0,2026-03-11,False
BID-2026-000114,PR-2026-00423,PRC-VND-0008,42753000.0,2026-03-05,True
BID-2026-000115,PR-2026-00423,PRC-VND-0128,35248000.0,2026-03-09,False
BID-2026-000116,PR-2026-00423,PRC-VND-0038,44723000.0,2026-03-12,True
BID-2026-000117,PR-2026-00464,PRC-VND-0079,24468000.0,2026-03-04,True
BID-2026-000118,PR-2026-00464,PRC-VND-0089,26375000.0,2026-03-12,True
BID-2026-000119,PR-2026-00464,PRC-VND-0059,27640000.0,2026-03-08,True
BID-2026-000120,PR-2026-00464,PRC-VND-0074,25885000.0,2026-03-08,True
BID-2026-000121,PR-2026-00464,PRC-VND-0064,28246000.0,2026-03-09,True
BID-2026-000122,PR-2026-00714,PRC-VND-0110,8490000.0,2026-03-02,True
BID-2026-000123,PR-2026-00714,PRC-VND-0065,6740000.0,2026-02-24,True
BID-2026-000124,PR-2026-00714,PRC-VND-0100,6565000.0,2026-02-28,True
BID-2026-000125,PR-2026-00714,PRC-VND-0075,8517000.0,2026-02-27,True
BID-2026-000126,PR-2026-00714,PRC-VND-0045,6906000.0,2026-03-03,True
BID-2026-000127,PR-2026-00714,PRC-VND-0040,7462000.0,2026-03-03,True
BID-2026-000128,PR-2026-00116,PRC-VND-0019,26448000.0,2026-03-13,True
BID-2026-000129,PR-2026-00116,PRC-VND-0029,23350000.0,2026-03-08,True
BID-2026-000130,PR-2026-00116,PRC-VND-0134,21267000.0,2026-03-13,True
BID-2026-000131,PR-2026-00522,PRC-VND-0102,921000.0,2026-03-09,True
BID-2026-000132,PR-2026-00522,PRC-VND-0137,996000.0,2026-03-10,True
BID-2026-000133,PR-2026-00522,PRC-VND-0072,991000.0,2026-03-02,True
BID-2026-000134,PR-2026-00664,PRC-VND-0109,46770000.0,2026-03-02,True
BID-2026-000135,PR-2026-00664,PRC-VND-0034,37378000.0,2026-03-05,True
BID-2026-000136,PR-2026-00664,PRC-VND-0129,44435000.0,2026-03-02,True
BID-2026-000137,PR-2026-00664,PRC-VND-0144,38870000.0,2026-03-06,True
BID-2026-000138,PR-2026-00227,PRC-VND-0042,28725000.0,2026-03-04,True
BID-2026-000139,PR-2026-00227,PRC-VND-0112,29895000.0,2026-02-23,True
BID-2026-000140,PR-2026-00227,PRC-VND-0012,27909000.0,2026-02-28,True
BID-2026-000141,PR-2026-00325,PRC-VND-0045,25682000.0,2026-03-10,True
BID-2026-000142,PR-2026-00325,PRC-VND-0055,25003000.0,2026-03-12,True
BID-2026-000143,PR-2026-00325,PRC-VND-0090,27104000.0,2026-03-12,True
BID-2026-000144,PR-2026-00325,PRC-VND-0060,29687000.0,2026-03-05,True
BID-2026-000145,PR-2026-00325,PRC-VND-0070,26579000.0,2026-03-07,True
BID-2026-000146,PR-2026-00325,PRC-VND-0005,29132000.0,2026-03-12,True
BID-2026-000147,PR-2026-00712,PRC-VND-0072,33923000.0,2026-03-03,True
BID-2026-000148,PR-2026-00712,PRC-VND-0137,38031000.0,2026-03-03,True
BID-2026-000149,PR-2026-00712,PRC-VND-0132,31231000.0,2026-03-04,True
BID-2026-000150,PR-2026-00430,PRC-VND-0009,10338000.0,2026-03-02,True
BID-2026-000151,PR-2026-00430,PRC-VND-0024,10004000.0,2026-03-05,True
BID-2026-000152,PR-2026-00430,PRC-VND-0094,10533000.0,2026-03-06,True
BID-2026-000153,PR-2026-00430,PRC-VND-0114,8623000.0,2026-03-02,False
BID-2026-000154,PR-2026-00641,PRC-VND-0138,12379000.0,2026-03-12,True
BID-2026-000155,PR-2026-00641,PRC-VND-0058,16424000.0,2026-03-13,True
BID-2026-000156,PR-2026-00641,PRC-VND-0008,15413000.0,2026-03-13,False
BID-2026-000157,PR-2026-00391,PRC-VND-0009,42413000.0,2026-03-11,False
BID-2026-000158,PR-2026-00391,PRC-VND-0069,37555000.0,2026-03-10,True
BID-2026-000159,PR-2026-00391,PRC-VND-0134,38331000.0,2026-03-15,True
BID-2026-000160,PR-2026-00391,PRC-VND-0059,41515000.0,2026-03-09,True
BID-2026-000161,PR-2026-00391,PRC-VND-0104,46242000.0,2026-03-17,True
BID-2026-000162,PR-2026-00391,PRC-VND-0034,46162000.0,2026-03-17,True
BID-2026-000163,PR-2026-00771,PRC-VND-0057,9418000.0,2026-03-06,True
BID-2026-000164,PR-2026-00771,PRC-VND-0007,8508000.0,2026-03-04,True
BID-2026-000165,PR-2026-00771,PRC-VND-0102,9495000.0,2026-03-03,False
BID-2026-000166,PR-2026-00771,PRC-VND-0147,9592000.0,2026-03-07,True
BID-2026-000167,PR-2026-00771,PRC-VND-0112,9261000.0,2026-03-08,True
BID-2026-000168,PR-2026-00771,PRC-VND-0127,9213000.0,2026-03-05,True
BID-2026-000169,PR-2026-00092,PRC-VND-0003,11954000.0,2026-03-05,True
BID-2026-000170,PR-2026-00092,PRC-VND-0148,12423000.0,2026-03-11,False
BID-2026-000171,PR-2026-00092,PRC-VND-0033,12852000.0,2026-03-14,False
BID-2026-000172,PR-2026-00092,PRC-VND-0118,12750000.0,2026-03-09,True
BID-2026-000173,PR-2026-00401,PRC-VND-0015,15833000.0,2026-03-17,True
BID-2026-000174,PR-2026-00401,PRC-VND-0090,17179000.0,2026-03-13,True
BID-2026-000175,PR-2026-00401,PRC-VND-0055,13183000.0,2026-03-14,True
BID-2026-000176,PR-2026-00401,PRC-VND-0060,12991000.0,2026-03-10,True
BID-2026-000177,PR-2026-00401,PRC-VND-0070,15712000.0,2026-03-17,True
BID-2026-000178,PR-2026-00520,PRC-VND-0091,35688000.0,2026-03-07,True
BID-2026-000179,PR-2026-00520,PRC-VND-0111,31044000.0,2026-03-09,True
BID-2026-000180,PR-2026-00520,PRC-VND-0126,38734000.0,2026-03-07,False
BID-2026-000181,PR-2026-00520,PRC-VND-0136,30007000.0,2026-03-15,True
BID-2026-000182,PR-2026-00520,PRC-VND-0001,32333000.0,2026-03-15,True
BID-2026-000183,PR-2026-00520,PRC-VND-0106,34846000.0,2026-03-12,True
BID-2026-000184,PR-2026-00151,PRC-VND-0011,19727000.0,2026-03-05,True
BID-2026-000185,PR-2026-00151,PRC-VND-0061,22335000.0,2026-03-11,True
BID-2026-000186,PR-2026-00151,PRC-VND-0141,19321000.0,2026-03-12,True
BID-2026-000187,PR-2026-00151,PRC-VND-0081,18551000.0,2026-03-06,True
BID-2026-000188,PR-2026-00259,PRC-VND-0094,20345000.0,2026-03-13,True
BID-2026-000189,PR-2026-00259,PRC-VND-0009,19079000.0,2026-03-11,True
BID-2026-000190,PR-2026-00259,PRC-VND-0069,20691000.0,2026-03-08,True
BID-2026-000191,PR-2026-00283,PRC-VND-0016,28316000.0,2026-03-12,True
BID-2026-000192,PR-2026-00283,PRC-VND-0041,25865000.0,2026-03-13,True
BID-2026-000193,PR-2026-00283,PRC-VND-0116,29932000.0,2026-03-20,True
BID-2026-000194,PR-2026-00283,PRC-VND-0081,30073000.0,2026-03-12,True
BID-2026-000195,PR-2026-00514,PRC-VND-0111,9958000.0,2026-03-07,True
BID-2026-000196,PR-2026-00514,PRC-VND-0026,11596000.0,2026-03-09,True
BID-2026-000197,PR-2026-00514,PRC-VND-0106,10788000.0,2026-03-15,True
BID-2026-000198,PR-2026-00514,PRC-VND-0066,11911000.0,2026-03-14,False
BID-2026-000199,PR-2026-00514,PRC-VND-0141,9738000.0,2026-03-12,True
BID-2026-000200,PR-2026-00514,PRC-VND-0006,11263000.0,2026-03-12,True
BID-2026-000201,PR-2026-00769,PRC-VND-0039,15661000.0,2026-03-20,True
BID-2026-000202,PR-2026-00769,PRC-VND-0054,14180000.0,2026-03-24,True
BID-2026-000203,PR-2026-00769,PRC-VND-0149,18915000.0,2026-03-17,True
BID-2026-000204,PR-2026-00769,PRC-VND-0049,14091000.0,2026-03-21,True
BID-2026-000205,PR-2026-00769,PRC-VND-0009,19022000.0,2026-03-21,False
BID-2026-000206,PR-2026-00373,PRC-VND-0137,13463000.0,2026-03-21,True
BID-2026-000207,PR-2026-00373,PRC-VND-0147,12225000.0,2026-03-23,True
BID-2026-000208,PR-2026-00373,PRC-VND-0077,12419000.0,2026-03-14,True
BID-2026-000209,PR-2026-00373,PRC-VND-0057,13314000.0,2026-03-16,True
BID-2026-000210,PR-2026-00373,PRC-VND-0047,11300000.0,2026-03-18,False
BID-2026-000211,PR-2026-00382,PRC-VND-0126,36662000.0,2026-03-24,True
BID-2026-000212,PR-2026-00382,PRC-VND-0091,35716000.0,2026-03-20,True
BID-2026-000213,PR-2026-00382,PRC-VND-0121,36857000.0,2026-03-22,False
BID-2026-000214,PR-2026-00019,PRC-VND-0116,33226000.0,2026-03-20,True
BID-2026-000215,PR-2026-00019,PRC-VND-0046,33813000.0,2026-03-16,True
BID-2026-000216,PR-2026-00019,PRC-VND-0061,38541000.0,2026-03-21,True
BID-2026-000217,PR-2026-00286,PRC-VND-0055,16658000.0,2026-03-17,True
BID-2026-000218,PR-2026-00286,PRC-VND-0110,17163000.0,2026-03-24,True
BID-2026-000219,PR-2026-00286,PRC-VND-0020,16613000.0,2026-03-19,True
BID-2026-000220,PR-2026-00752,PRC-VND-0024,11467000.0,2026-03-19,True
BID-2026-000221,PR-2026-00752,PRC-VND-0119,11864000.0,2026-03-21,True
BID-2026-000222,PR-2026-00752,PRC-VND-0004,11980000.0,2026-03-23,True
BID-2026-000223,PR-2026-00591,PRC-VND-0092,41019000.0,2026-03-28,False
BID-2026-000224,PR-2026-00591,PRC-VND-0117,36118000.0,2026-03-20,True
BID-2026-000225,PR-2026-00591,PRC-VND-0147,44005000.0,2026-03-20,True
BID-2026-000226,PR-2026-00591,PRC-VND-0142,38448000.0,2026-03-28,True
BID-2026-000227,PR-2026-00591,PRC-VND-0047,43438000.0,2026-03-22,False
BID-2026-000228,PR-2026-00591,PRC-VND-0062,36619000.0,2026-03-19,True
BID-2026-000229,PR-2026-00466,PRC-VND-0134,24148000.0,2026-03-24,True
BID-2026-000230,PR-2026-00466,PRC-VND-0089,23602000.0,2026-03-21,True
BID-2026-000231,PR-2026-00466,PRC-VND-0109,27179000.0,2026-03-23,True
BID-2026-000232,PR-2026-00466,PRC-VND-0119,20837000.0,2026-03-30,True
BID-2026-000233,PR-2026-00466,PRC-VND-0029,25735000.0,2026-03-25,False
BID-2026-000234,PR-2026-00466,PRC-VND-0094,21995000.0,2026-03-22,False
BID-2026-000235,PR-2026-00652,PRC-VND-0044,19942000.0,2026-03-16,True
BID-2026-000236,PR-2026-00652,PRC-VND-0064,21259000.0,2026-03-24,False
BID-2026-000237,PR-2026-00652,PRC-VND-0089,15972000.0,2026-03-21,True
BID-2026-000238,PR-2026-00603,PRC-VND-0147,19413000.0,2026-03-23,True
BID-2026-000239,PR-2026-00603,PRC-VND-0097,21355000.0,2026-03-25,False
BID-2026-000240,PR-2026-00603,PRC-VND-0107,19306000.0,2026-03-21,True
BID-2026-000241,PR-2026-00603,PRC-VND-0117,22305000.0,2026-03-27,True
BID-2026-000242,PR-2026-00603,PRC-VND-0082,24064000.0,2026-03-19,True
BID-2026-000243,PR-2026-00603,PRC-VND-0017,24608000.0,2026-03-20,True
BID-2026-000244,PR-2026-00658,PRC-VND-0023,12740000.0,2026-03-25,True
BID-2026-000245,PR-2026-00658,PRC-VND-0098,16444000.0,2026-03-29,True
BID-2026-000246,PR-2026-00658,PRC-VND-0088,12366000.0,2026-03-28,True
BID-2026-000247,PR-2026-00658,PRC-VND-0103,14404000.0,2026-04-01,True
BID-2026-000248,PR-2026-00658,PRC-VND-0078,13016000.0,2026-03-27,True
BID-2026-000249,PR-2026-00575,PRC-VND-0013,18893000.0,2026-03-17,True
BID-2026-000250,PR-2026-00575,PRC-VND-0018,21258000.0,2026-03-23,False
BID-2026-000251,PR-2026-00575,PRC-VND-0098,19509000.0,2026-03-23,True
BID-2026-000252,PR-2026-00575,PRC-VND-0003,20170000.0,2026-03-18,True
BID-2026-000253,PR-2026-00575,PRC-VND-0143,19808000.0,2026-03-17,True
BID-2026-000254,PR-2026-00624,PRC-VND-0067,31870000.0,2026-03-24,True
BID-2026-000255,PR-2026-00624,PRC-VND-0032,33111000.0,2026-03-20,False
BID-2026-000256,PR-2026-00624,PRC-VND-0052,27989000.0,2026-03-20,True
BID-2026-000257,PR-2026-00624,PRC-VND-0132,31935000.0,2026-03-26,True
BID-2026-000258,PR-2026-00051,PRC-VND-0116,32899000.0,2026-04-01,True
BID-2026-000259,PR-2026-00051,PRC-VND-0101,26357000.0,2026-04-03,True
BID-2026-000260,PR-2026-00051,PRC-VND-0071,28534000.0,2026-04-03,False
BID-2026-000261,PR-2026-00051,PRC-VND-0076,26173000.0,2026-03-31,True
BID-2026-000262,PR-2026-00493,PRC-VND-0106,35398000.0,2026-04-03,False
BID-2026-000263,PR-2026-00493,PRC-VND-0126,31281000.0,2026-04-05,True
BID-2026-000264,PR-2026-00493,PRC-VND-0101,32062000.0,2026-04-06,True
BID-2026-000265,PR-2026-00493,PRC-VND-0051,32431000.0,2026-04-03,True
BID-2026-000266,PR-2026-00493,PRC-VND-0081,37207000.0,2026-04-07,True
BID-2026-000267,PR-2026-00635,PRC-VND-0025,32500000.0,2026-03-23,True
BID-2026-000268,PR-2026-00635,PRC-VND-0135,30957000.0,2026-03-30,True
BID-2026-000269,PR-2026-00635,PRC-VND-0010,38047000.0,2026-03-27,True
BID-2026-000270,PR-2026-00635,PRC-VND-0040,30271000.0,2026-03-31,True
BID-2026-000271,PR-2026-00635,PRC-VND-0050,34709000.0,2026-03-26,True
BID-2026-000272,PR-2026-00629,PRC-VND-0084,6560000.0,2026-04-07,False
BID-2026-000273,PR-2026-00629,PRC-VND-0014,7043000.0,2026-04-09,True
BID-2026-000274,PR-2026-00629,PRC-VND-0024,6246000.0,2026-04-02,True
BID-2026-000275,PR-2026-00629,PRC-VND-0069,7425000.0,2026-04-08,True
BID-2026-000276,PR-2026-00766,PRC-VND-0146,12237000.0,2026-04-01,True
BID-2026-000277,PR-2026-00766,PRC-VND-0001,11773000.0,2026-03-25,True
BID-2026-000278,PR-2026-00766,PRC-VND-0116,12569000.0,2026-03-24,True
BID-2026-000279,PR-2026-00766,PRC-VND-0111,10389000.0,2026-03-25,False
BID-2026-000280,PR-2026-00766,PRC-VND-0036,13240000.0,2026-03-29,True
BID-2026-000281,PR-2026-00182,PRC-VND-0005,12031000.0,2026-04-04,False
BID-2026-000282,PR-2026-00182,PRC-VND-0090,12746000.0,2026-04-07,True
BID-2026-000283,PR-2026-00182,PRC-VND-0135,12229000.0,2026-04-09,True
BID-2026-000284,PR-2026-00226,PRC-VND-0118,40601000.0,2026-04-01,True
BID-2026-000285,PR-2026-00226,PRC-VND-0013,32647000.0,2026-03-31,True
BID-2026-000286,PR-2026-00226,PRC-VND-0018,33079000.0,2026-03-25,True
BID-2026-000287,PR-2026-00226,PRC-VND-0023,35837000.0,2026-04-02,True
BID-2026-000288,PR-2026-00226,PRC-VND-0113,35879000.0,2026-04-01,True
BID-2026-000289,PR-2026-00157,PRC-VND-0149,27419000.0,2026-04-07,False
BID-2026-000290,PR-2026-00157,PRC-VND-0019,28857000.0,2026-04-07,False
BID-2026-000291,PR-2026-00157,PRC-VND-0074,29197000.0,2026-03-31,True
BID-2026-000292,PR-2026-00356,PRC-VND-0147,11713000.0,2026-04-14,True
BID-2026-000293,PR-2026-00356,PRC-VND-0137,10158000.0,2026-04-06,False
BID-2026-000294,PR-2026-00356,PRC-VND-0107,12291000.0,2026-04-10,True
BID-2026-000295,PR-2026-00356,PRC-VND-0002,10349000.0,2026-04-07,True
BID-2026-000296,PR-2026-00356,PRC-VND-0017,11446000.0,2026-04-15,True
BID-2026-000297,PR-2026-00356,PRC-VND-0072,9690000.0,2026-04-08,True
BID-2026-000298,PR-2026-00367,PRC-VND-0076,35766000.0,2026-04-02,True
BID-2026-000299,PR-2026-00367,PRC-VND-0111,33425000.0,2026-04-06,True
BID-2026-000300,PR-2026-00367,PRC-VND-0146,30227000.0,2026-04-07,False
BID-2026-000301,PR-2026-00367,PRC-VND-0106,31036000.0,2026-04-05,False
BID-2026-000302,PR-2026-00367,PRC-VND-0031,30426000.0,2026-04-02,True
BID-2026-000303,PR-2026-00367,PRC-VND-0026,37053000.0,2026-04-04,True
BID-2026-000304,PR-2026-00787,PRC-VND-0067,43371000.0,2026-04-07,True
BID-2026-000305,PR-2026-00787,PRC-VND-0097,39685000.0,2026-04-10,True
BID-2026-000306,PR-2026-00787,PRC-VND-0007,38513000.0,2026-04-12,True
BID-2026-000307,PR-2026-00787,PRC-VND-0082,41657000.0,2026-04-09,True
BID-2026-000308,PR-2026-00787,PRC-VND-0012,38865000.0,2026-04-10,True
BID-2026-000309,PR-2026-00787,PRC-VND-0037,35158000.0,2026-04-07,True
BID-2026-000310,PR-2026-00594,PRC-VND-0081,3196000.0,2026-04-04,False
BID-2026-000311,PR-2026-00594,PRC-VND-0001,3522000.0,2026-04-09,True
BID-2026-000312,PR-2026-00594,PRC-VND-0021,4088000.0,2026-04-07,False
BID-2026-000313,PR-2026-00594,PRC-VND-0126,3503000.0,2026-04-05,True
BID-2026-000314,PR-2026-00594,PRC-VND-0046,3295000.0,2026-04-04,True
BID-2026-000315,PR-2026-00740,PRC-VND-0102,31943000.0,2026-04-03,True
BID-2026-000316,PR-2026-00740,PRC-VND-0067,27624000.0,2026-04-03,True
BID-2026-000317,PR-2026-00740,PRC-VND-0117,30332000.0,2026-04-02,True
BID-2026-000318,PR-2026-00740,PRC-VND-0057,29797000.0,2026-04-04,True
BID-2026-000319,PR-2026-00740,PRC-VND-0142,25375000.0,2026-04-04,False
BID-2026-000320,PR-2026-00740,PRC-VND-0077,26724000.0,2026-03-28,True
BID-2026-000321,PR-2026-00340,PRC-VND-0120,27348000.0,2026-04-16,True
BID-2026-000322,PR-2026-00340,PRC-VND-0080,23207000.0,2026-04-11,True
BID-2026-000323,PR-2026-00340,PRC-VND-0015,22751000.0,2026-04-12,True
BID-2026-000324,PR-2026-00340,PRC-VND-0105,22988000.0,2026-04-16,True
BID-2026-000325,PR-2026-00061,PRC-VND-0062,42896000.0,2026-04-10,True
BID-2026-000326,PR-2026-00061,PRC-VND-0102,35995000.0,2026-04-08,True
BID-2026-000327,PR-2026-00061,PRC-VND-0132,37145000.0,2026-04-05,True
BID-2026-000328,PR-2026-00061,PRC-VND-0092,34554000.0,2026-04-05,True
BID-2026-000329,PR-2026-00061,PRC-VND-0067,32757000.0,2026-04-06,False
BID-2026-000330,PR-2026-00061,PRC-VND-0037,38913000.0,2026-04-11,True
BID-2026-000331,PR-2026-00330,PRC-VND-0108,20508000.0,2026-04-14,True
BID-2026-000332,PR-2026-00330,PRC-VND-0073,16922000.0,2026-04-16,True
BID-2026-000333,PR-2026-00330,PRC-VND-0033,21254000.0,2026-04-09,True
BID-2026-000334,PR-2026-00330,PRC-VND-0038,21564000.0,2026-04-16,True
BID-2026-000335,PR-2026-00330,PRC-VND-0058,18161000.0,2026-04-17,True
BID-2026-000336,PR-2026-00330,PRC-VND-0098,17208000.0,2026-04-11,True
BID-2026-000337,PR-2026-00462,PRC-VND-0105,38172000.0,2026-04-17,True
BID-2026-000338,PR-2026-00462,PRC-VND-0005,37772000.0,2026-04-24,False
BID-2026-000339,PR-2026-00462,PRC-VND-0085,31548000.0,2026-04-16,True
BID-2026-000340,PR-2026-00405,PRC-VND-0129,28197000.0,2026-04-13,True
BID-2026-000341,PR-2026-00405,PRC-VND-0109,31578000.0,2026-04-13,True
BID-2026-000342,PR-2026-00405,PRC-VND-0114,27075000.0,2026-04-14,False
BID-2026-000343,PR-2026-00405,PRC-VND-0039,30190000.0,2026-04-18,True
BID-2026-000344,PR-2026-00405,PRC-VND-0034,24207000.0,2026-04-16,True
BID-2026-000345,PR-2026-00405,PRC-VND-0069,25406000.0,2026-04-15,True
BID-2026-000346,PR-2026-00316,PRC-VND-0028,18727000.0,2026-04-24,False
BID-2026-000347,PR-2026-00316,PRC-VND-0143,21395000.0,2026-04-20,True
BID-2026-000348,PR-2026-00316,PRC-VND-0048,21186000.0,2026-04-25,True
BID-2026-000349,PR-2026-00316,PRC-VND-0128,18783000.0,2026-04-25,True
BID-2026-000350,PR-2026-00797,PRC-VND-0089,11460000.0,2026-04-19,True
BID-2026-000351,PR-2026-00797,PRC-VND-0064,11911000.0,2026-04-16,False
BID-2026-000352,PR-2026-00797,PRC-VND-0084,12329000.0,2026-04-12,True
BID-2026-000353,PR-2026-00797,PRC-VND-0014,13495000.0,2026-04-11,True
BID-2026-000354,PR-2026-00797,PRC-VND-0069,12047000.0,2026-04-15,True
BID-2026-000355,PR-2026-00797,PRC-VND-0149,15075000.0,2026-04-19,True
BID-2026-000356,PR-2026-00668,PRC-VND-0070,2583000.0,2026-04-19,False
BID-2026-000357,PR-2026-00668,PRC-VND-0085,2387000.0,2026-04-16,True
BID-2026-000358,PR-2026-00668,PRC-VND-0050,2213000.0,2026-04-16,True
BID-2026-000359,PR-2026-00650,PRC-VND-0092,27232000.0,2026-04-22,True
BID-2026-000360,PR-2026-00650,PRC-VND-0062,32214000.0,2026-04-28,True
BID-2026-000361,PR-2026-00650,PRC-VND-0007,28231000.0,2026-04-23,True
BID-2026-000362,PR-2026-00650,PRC-VND-0067,31516000.0,2026-04-19,True
BID-2026-000363,PR-2026-00750,PRC-VND-0138,30605000.0,2026-04-23,True
BID-2026-000364,PR-2026-00750,PRC-VND-0103,27127000.0,2026-04-26,True
BID-2026-000365,PR-2026-00750,PRC-VND-0093,30449000.0,2026-04-27,False
BID-2026-000366,PR-2026-00750,PRC-VND-0143,26641000.0,2026-04-21,True
BID-2026-000367,PR-2026-00750,PRC-VND-0063,33355000.0,2026-04-23,True
BID-2026-000368,PR-2026-00750,PRC-VND-0003,31522000.0,2026-04-26,True
BID-2026-000369,PR-2026-00266,PRC-VND-0115,21248000.0,2026-04-29,True
BID-2026-000370,PR-2026-00266,PRC-VND-0055,24929000.0,2026-04-29,False
BID-2026-000371,PR-2026-00266,PRC-VND-0095,22426000.0,2026-04-27,True
BID-2026-000372,PR-2026-00266,PRC-VND-0005,19250000.0,2026-04-29,True
BID-2026-000373,PR-2026-00566,PRC-VND-0072,39849000.0,2026-04-26,False
BID-2026-000374,PR-2026-00566,PRC-VND-0102,41943000.0,2026-05-04,True
BID-2026-000375,PR-2026-00566,PRC-VND-0052,34698000.0,2026-05-01,False
BID-2026-000376,PR-2026-00566,PRC-VND-0012,40469000.0,2026-05-03,True
BID-2026-000377,PR-2026-00566,PRC-VND-0127,41859000.0,2026-05-01,True
BID-2026-000378,PR-2026-00566,PRC-VND-0037,39898000.0,2026-04-29,True
BID-2026-000379,PR-2026-00046,PRC-VND-0032,25753000.0,2026-05-07,True
BID-2026-000380,PR-2026-00046,PRC-VND-0062,28893000.0,2026-05-07,False
BID-2026-000381,PR-2026-00046,PRC-VND-0022,25075000.0,2026-05-04,True
BID-2026-000382,PR-2026-00046,PRC-VND-0132,28247000.0,2026-05-04,True
BID-2026-000383,PR-2026-00046,PRC-VND-0037,24855000.0,2026-05-04,True
BID-2026-000384,PR-2026-00261,PRC-VND-0067,27018000.0,2026-05-05,True
BID-2026-000385,PR-2026-00261,PRC-VND-0052,30734000.0,2026-05-08,True
BID-2026-000386,PR-2026-00261,PRC-VND-0037,31631000.0,2026-05-04,True
BID-2026-000387,PR-2026-00261,PRC-VND-0082,24780000.0,2026-05-05,True
BID-2026-000388,PR-2026-00239,PRC-VND-0041,35278000.0,2026-04-30,True
BID-2026-000389,PR-2026-00239,PRC-VND-0076,29573000.0,2026-04-30,True
BID-2026-000390,PR-2026-00239,PRC-VND-0031,32575000.0,2026-04-22,False
BID-2026-000391,PR-2026-00239,PRC-VND-0116,32591000.0,2026-04-25,True
BID-2026-000392,PR-2026-00239,PRC-VND-0061,30371000.0,2026-04-25,True
BID-2026-000393,PR-2026-00239,PRC-VND-0011,34225000.0,2026-04-27,True
BID-2026-000394,PR-2026-00518,PRC-VND-0094,24414000.0,2026-05-12,True
BID-2026-000395,PR-2026-00518,PRC-VND-0004,19880000.0,2026-05-04,False
BID-2026-000396,PR-2026-00518,PRC-VND-0009,23983000.0,2026-05-04,True
BID-2026-000397,PR-2026-00518,PRC-VND-0099,20014000.0,2026-05-08,False
BID-2026-000398,PR-2026-00518,PRC-VND-0149,24162000.0,2026-05-11,True
BID-2026-000399,PR-2026-00076,PRC-VND-0115,5868000.0,2026-05-04,False
