approval_id,application_id,amount_approved,approved_by,approval_date,conditions
APR-2026-021393,APP-2026-027450,7050000.0,OFFICER_41,2026-01-20 20:24:00,Standard Credit Review Met
APR-2026-021394,APP-2026-027452,4970000.0,OFFICER_32,2026-01-21 03:06:00,Standard Credit Review Met
APR-2026-021395,APP-2026-027453,5690000.0,OFFICER_29,2026-01-12 10:03:00,Standard Credit Review Met
APR-2026-021396,APP-2026-027454,730000.0,OFFICER_32,2026-01-07 17:54:00,Standard Credit Review Met
APR-2026-021397,APP-2025-027455,5230000.0,OFFICER_11,2026-01-03 17:29:00,Standard Credit Review Met
APR-2026-021398,APP-2026-027456,1350000.0,OFFICER_37,2026-01-17 11:59:00,Standard Credit Review Met
APR-2026-021399,APP-2026-027457,5280000.0,OFFICER_24,2026-01-10 12:00:00,Standard Credit Review Met
APR-2026-021400,APP-2025-027458,350000.0,OFFICER_50,2026-01-02 15:20:00,Standard Credit Review Met
APR-2025-021401,APP-2025-027459,6350000.0,OFFICER_33,2025-12-30 11:00:00,Standard Credit Review Met
APR-2026-021402,APP-2026-027460,4340000.0,OFFICER_42,2026-01-09 10:33:00,Standard Credit Review Met
APR-2026-021403,APP-2026-027461,4760000.0,OFFICER_42,2026-01-27 00:00:00,Standard Credit Review Met
APR-2026-021404,APP-2026-027462,7420000.0,OFFICER_41,2026-01-12 22:11:00,Standard Credit Review Met
APR-2025-021405,APP-2025-027464,6450000.0,OFFICER_40,2025-12-31 02:38:00,Standard Credit Review Met
APR-2025-021406,APP-2025-027465,3360000.0,OFFICER_10,2025-12-30 22:10:00,Standard Credit Review Met
APR-2026-021407,APP-2026-027466,3570000.0,OFFICER_39,2026-01-16 22:08:00,Standard Credit Review Met
APR-2026-021408,APP-2026-027467,2350000.0,OFFICER_16,2026-01-26 23:15:00,Standard Credit Review Met
APR-2026-021409,APP-2026-027468,2690000.0,OFFICER_27,2026-01-07 05:28:00,Standard Credit Review Met
APR-2025-021410,APP-2025-027469,1740000.0,OFFICER_31,2025-12-29 01:55:00,Standard Credit Review Met
APR-2026-021411,APP-2026-027470,2230000.0,OFFICER_15,2026-01-13 22:29:00,Standard Credit Review Met
APR-2026-021412,APP-2026-027471,4850000.0,OFFICER_31,2026-01-21 18:39:00,Standard Credit Review Met
APR-2026-021413,APP-2025-027472,520000.0,OFFICER_13,2026-01-02 01:34:00,Standard Credit Review Met
APR-2026-021414,APP-2026-027473,7360000.0,OFFICER_12,2026-01-15 19:07:00,Standard Credit Review Met
APR-2026-021415,APP-2025-027474,2680000.0,OFFICER_44,2026-01-03 20:07:00,Standard Credit Review Met
APR-2026-021416,APP-2026-027475,4880000.0,OFFICER_23,2026-01-13 11:01:00,Standard Credit Review Met
APR-2026-021417,APP-2026-027476,1440000.0,OFFICER_16,2026-01-11 20:30:00,Standard Credit Review Met
APR-2026-021418,APP-2025-027478,3190000.0,OFFICER_43,2026-01-07 00:26:00,Standard Credit Review Met
APR-2026-021419,APP-2026-027479,6340000.0,OFFICER_46,2026-01-05 22:31:00,Standard Credit Review Met
APR-2026-021420,APP-2026-027480,2310000.0,OFFICER_35,2026-01-18 03:27:00,Standard Credit Review Met
APR-2026-021421,APP-2026-027481,4830000.0,OFFICER_27,2026-01-24 05:43:00,Standard Credit Review Met
APR-2026-021422,APP-2026-027482,5240000.0,OFFICER_20,2026-01-12 05:42:00,Standard Credit Review Met
APR-2026-021423,APP-2026-027484,670000.0,OFFICER_22,2026-01-08 11:20:00,Standard Credit Review Met
APR-2026-021424,APP-2026-027486,5040000.0,OFFICER_12,2026-01-11 21:54:00,Standard Credit Review Met
APR-2026-021425,APP-2026-027487,1110000.0,OFFICER_42,2026-01-20 14:00:00,Standard Credit Review Met
APR-2026-021426,APP-2026-027488,5990000.0,OFFICER_34,2026-01-21 16:57:00,Standard Credit Review Met
APR-2026-021427,APP-2025-027490,5820000.0,OFFICER_47,2026-01-01 23:20:00,Standard Credit Review Met
APR-2026-021428,APP-2026-027492,5280000.0,OFFICER_17,2026-01-25 06:40:00,Standard Credit Review Met
APR-2026-021429,APP-2026-027494,5670000.0,OFFICER_18,2026-01-06 01:48:00,Standard Credit Review Met
APR-2026-021430,APP-2026-027495,670000.0,OFFICER_50,2026-01-21 06:43:00,Standard Credit Review Met
APR-2026-021431,APP-2025-027496,1320000.0,OFFICER_33,2026-01-05 04:31:00,Standard Credit Review Met
APR-2026-021432,APP-2026-027497,7030000.0,OFFICER_27,2026-01-22 01:49:00,Standard Credit Review Met
APR-2026-021433,APP-2026-027498,3040000.0,OFFICER_46,2026-01-28 05:17:00,Standard Credit Review Met
APR-2026-021434,APP-2026-027499,3330000.0,OFFICER_12,2026-01-22 00:37:00,Standard Credit Review Met
APR-2026-021435,APP-2025-027500,2890000.0,OFFICER_48,2026-01-10 22:36:00,Standard Credit Review Met
APR-2026-021436,APP-2026-027501,6990000.0,OFFICER_10,2026-01-21 21:10:00,Standard Credit Review Met
APR-2026-021437,APP-2026-027502,1030000.0,OFFICER_20,2026-01-19 15:19:00,Standard Credit Review Met
APR-2026-021438,APP-2026-027504,4330000.0,OFFICER_50,2026-01-08 18:48:00,Standard Credit Review Met
APR-2026-021439,APP-2026-027505,7090000.0,OFFICER_46,2026-01-24 04:23:00,Standard Credit Review Met
APR-2026-021440,APP-2026-027506,1510000.0,OFFICER_28,2026-01-12 22:18:00,Standard Credit Review Met
APR-2026-021441,APP-2026-027507,1870000.0,OFFICER_25,2026-01-13 14:45:00,Standard Credit Review Met
APR-2026-021442,APP-2025-027508,6320000.0,OFFICER_43,2026-01-04 00:40:00,Standard Credit Review Met
APR-2026-021443,APP-2026-027509,4950000.0,OFFICER_30,2026-01-17 13:54:00,Standard Credit Review Met
APR-2026-021444,APP-2026-027510,1700000.0,OFFICER_22,2026-01-09 07:15:00,Standard Credit Review Met
APR-2026-021445,APP-2026-027511,4690000.0,OFFICER_16,2026-01-19 17:17:00,Standard Credit Review Met
APR-2026-021446,APP-2026-027513,1080000.0,OFFICER_15,2026-01-10 15:20:00,Standard Credit Review Met
APR-2026-021447,APP-2026-027514,3570000.0,OFFICER_45,2026-01-25 19:49:00,Standard Credit Review Met
APR-2026-021448,APP-2026-027516,1670000.0,OFFICER_23,2026-01-04 12:54:00,Standard Credit Review Met
APR-2026-021449,APP-2025-027520,2480000.0,OFFICER_25,2026-01-08 01:01:00,Standard Credit Review Met
APR-2026-021450,APP-2025-027521,3350000.0,OFFICER_41,2026-01-03 05:36:00,Standard Credit Review Met
APR-2026-021451,APP-2026-027523,4570000.0,OFFICER_34,2026-01-15 00:41:00,Standard Credit Review Met
APR-2026-021452,APP-2026-027525,2460000.0,OFFICER_31,2026-01-29 12:59:00,Standard Credit Review Met
APR-2026-021453,APP-2026-027526,5540000.0,OFFICER_39,2026-01-30 14:06:00,Standard Credit Review Met
APR-2026-021454,APP-2026-027527,860000.0,OFFICER_28,2026-01-23 21:43:00,Standard Credit Review Met
APR-2026-021455,APP-2026-027528,6990000.0,OFFICER_38,2026-01-10 22:21:00,Standard Credit Review Met
APR-2026-021456,APP-2026-027529,5270000.0,OFFICER_42,2026-01-09 19:17:00,Standard Credit Review Met
APR-2026-021457,APP-2025-027530,3930000.0,OFFICER_30,2026-01-07 22:04:00,Standard Credit Review Met
APR-2026-021458,APP-2026-027531,1860000.0,OFFICER_34,2026-01-19 07:46:00,Standard Credit Review Met
APR-2026-021459,APP-2026-027532,600000.0,OFFICER_23,2026-01-21 02:04:00,Standard Credit Review Met
APR-2026-021460,APP-2025-027533,3670000.0,OFFICER_32,2026-01-05 05:23:00,Standard Credit Review Met
APR-2026-021461,APP-2026-027534,2890000.0,OFFICER_47,2026-01-10 16:03:00,Standard Credit Review Met
APR-2025-021462,APP-2025-027536,3860000.0,OFFICER_38,2025-12-29 03:03:00,Standard Credit Review Met
APR-2026-021463,APP-2026-027538,1270000.0,OFFICER_21,2026-01-08 06:36:00,Standard Credit Review Met
APR-2026-021464,APP-2026-027539,2630000.0,OFFICER_42,2026-01-14 17:28:00,Standard Credit Review Met
APR-2026-021465,APP-2025-027542,3240000.0,OFFICER_26,2026-01-04 14:07:00,Standard Credit Review Met
APR-2026-021466,APP-2025-027544,420000.0,OFFICER_29,2026-01-06 14:05:00,Standard Credit Review Met
APR-2026-021467,APP-2026-027545,3980000.0,OFFICER_38,2026-01-04 02:52:00,Standard Credit Review Met
APR-2026-021468,APP-2025-027546,7350000.0,OFFICER_22,2026-01-05 23:42:00,Standard Credit Review Met
APR-2026-021469,APP-2026-027547,1950000.0,OFFICER_11,2026-01-12 05:39:00,Standard Credit Review Met
APR-2026-021470,APP-2026-027548,1350000.0,OFFICER_29,2026-01-15 03:01:00,Standard Credit Review Met
APR-2026-021471,APP-2025-027550,7440000.0,OFFICER_10,2026-01-07 13:48:00,Standard Credit Review Met
APR-2026-021472,APP-2025-027551,6610000.0,OFFICER_45,2026-01-05 05:21:00,Standard Credit Review Met
APR-2026-021473,APP-2026-027552,6600000.0,OFFICER_47,2026-01-28 01:55:00,Standard Credit Review Met
APR-2026-021474,APP-2026-027553,2750000.0,OFFICER_37,2026-01-21 02:29:00,Standard Credit Review Met
APR-2026-021475,APP-2026-027554,2250000.0,OFFICER_39,2026-01-29 17:10:00,Standard Credit Review Met
APR-2026-021476,APP-2026-027555,6730000.0,OFFICER_43,2026-01-19 18:19:00,Standard Credit Review Met
APR-2026-021477,APP-2025-027556,3360000.0,OFFICER_48,2026-01-09 13:43:00,Standard Credit Review Met
APR-2026-021478,APP-2026-027557,5440000.0,OFFICER_46,2026-01-23 17:13:00,Standard Credit Review Met
APR-2026-021479,APP-2026-027558,5390000.0,OFFICER_30,2026-01-13 07:07:00,Standard Credit Review Met
APR-2026-021480,APP-2025-027561,4290000.0,OFFICER_44,2026-01-04 22:44:00,Standard Credit Review Met
APR-2025-021481,APP-2025-027562,5360000.0,OFFICER_40,2025-12-30 03:37:00,Standard Credit Review Met
APR-2026-021482,APP-2026-027564,350000.0,OFFICER_23,2026-01-18 06:35:00,Standard Credit Review Met
APR-2026-021483,APP-2026-027565,3390000.0,OFFICER_29,2026-01-17 07:08:00,Standard Credit Review Met
APR-2025-021484,APP-2025-027566,2180000.0,OFFICER_36,2025-12-31 08:44:00,Standard Credit Review Met
APR-2026-021485,APP-2026-027567,700000.0,OFFICER_34,2026-01-18 10:07:00,Standard Credit Review Met
APR-2026-021486,APP-2026-027568,6760000.0,OFFICER_18,2026-01-21 20:01:00,Standard Credit Review Met
APR-2026-021487,APP-2025-027569,4310000.0,OFFICER_41,2026-01-03 18:16:00,Standard Credit Review Met
APR-2026-021488,APP-2026-027570,7320000.0,OFFICER_16,2026-01-17 13:08:00,Standard Credit Review Met
APR-2025-021489,APP-2025-027571,4200000.0,OFFICER_12,2025-12-29 21:50:00,Standard Credit Review Met
APR-2026-021490,APP-2026-027572,4790000.0,OFFICER_48,2026-01-30 07:26:00,Standard Credit Review Met
APR-2026-021491,APP-2026-027573,2340000.0,OFFICER_41,2026-01-24 17:05:00,Standard Credit Review Met
APR-2026-021492,APP-2026-027575,2310000.0,OFFICER_32,2026-01-15 12:34:00,Standard Credit Review Met
APR-2026-021493,APP-2026-027576,4970000.0,OFFICER_33,2026-01-12 18:51:00,Standard Credit Review Met
APR-2026-021494,APP-2026-027579,4520000.0,OFFICER_32,2026-01-19 04:53:00,Standard Credit Review Met
APR-2026-021495,APP-2026-027580,5480000.0,OFFICER_24,2026-01-12 13:07:00,Standard Credit Review Met
APR-2026-021496,APP-2026-027582,6220000.0,OFFICER_24,2026-01-20 00:35:00,Standard Credit Review Met
APR-2026-021497,APP-2025-027583,2070000.0,OFFICER_41,2026-01-02 16:13:00,Standard Credit Review Met
APR-2026-021498,APP-2026-027586,1240000.0,OFFICER_31,2026-01-15 02:57:00,Standard Credit Review Met
APR-2026-021499,APP-2026-027590,640000.0,OFFICER_49,2026-01-19 11:50:00,Standard Credit Review Met
APR-2026-021500,APP-2025-027591,6280000.0,OFFICER_22,2026-01-06 15:20:00,Standard Credit Review Met
APR-2026-021501,APP-2025-027592,5180000.0,OFFICER_11,2026-01-02 22:27:00,Standard Credit Review Met
APR-2026-021502,APP-2026-027593,5900000.0,OFFICER_26,2026-01-11 12:03:00,Standard Credit Review Met
APR-2026-021503,APP-2026-027594,5220000.0,OFFICER_47,2026-01-22 14:51:00,Standard Credit Review Met
APR-2026-021504,APP-2026-027595,2560000.0,OFFICER_31,2026-01-21 10:54:00,Standard Credit Review Met
APR-2026-021505,APP-2026-027599,6880000.0,OFFICER_24,2026-01-22 05:34:00,Standard Credit Review Met
APR-2026-021506,APP-2026-027600,6220000.0,OFFICER_26,2026-01-09 04:04:00,Standard Credit Review Met
APR-2026-021507,APP-2025-027602,3600000.0,OFFICER_12,2026-01-01 04:36:00,Standard Credit Review Met
APR-2026-021508,APP-2026-027603,7490000.0,OFFICER_36,2026-01-23 02:59:00,Standard Credit Review Met
APR-2025-021509,APP-2025-027604,540000.0,OFFICER_27,2025-12-31 09:53:00,Standard Credit Review Met
APR-2026-021510,APP-2026-027605,3240000.0,OFFICER_18,2026-01-10 13:02:00,Standard Credit Review Met
APR-2026-021511,APP-2026-027606,6300000.0,OFFICER_14,2026-01-15 18:39:00,Standard Credit Review Met
APR-2026-021512,APP-2026-027607,6470000.0,OFFICER_50,2026-01-24 21:15:00,Standard Credit Review Met
APR-2026-021513,APP-2025-027608,1640000.0,OFFICER_11,2026-01-02 20:05:00,Standard Credit Review Met
APR-2026-021514,APP-2026-027609,6110000.0,OFFICER_16,2026-01-11 15:39:00,Standard Credit Review Met
APR-2026-021515,APP-2026-027610,5150000.0,OFFICER_32,2026-01-06 12:33:00,Standard Credit Review Met
APR-2026-021516,APP-2026-027611,6390000.0,OFFICER_44,2026-01-16 08:59:00,Standard Credit Review Met
APR-2026-021517,APP-2026-027612,7440000.0,OFFICER_50,2026-01-12 07:10:00,Standard Credit Review Met
APR-2026-021518,APP-2026-027615,6870000.0,OFFICER_36,2026-01-18 03:15:00,Standard Credit Review Met
APR-2026-021519,APP-2026-027616,7180000.0,OFFICER_16,2026-01-20 15:21:00,Standard Credit Review Met
APR-2026-021520,APP-2026-027618,5490000.0,OFFICER_10,2026-01-25 05:34:00,Standard Credit Review Met
APR-2026-021521,APP-2025-027620,4000000.0,OFFICER_36,2026-01-02 14:41:00,Standard Credit Review Met
APR-2026-021522,APP-2026-027621,4070000.0,OFFICER_38,2026-01-18 03:33:00,Standard Credit Review Met
APR-2026-021523,APP-2026-027622,4270000.0,OFFICER_33,2026-01-16 07:06:00,Standard Credit Review Met
APR-2026-021524,APP-2026-027624,7490000.0,OFFICER_46,2026-01-05 06:34:00,Standard Credit Review Met
APR-2026-021525,APP-2026-027625,2840000.0,OFFICER_23,2026-01-20 17:54:00,Standard Credit Review Met
APR-2026-021526,APP-2026-027626,3410000.0,OFFICER_27,2026-01-20 22:27:00,Standard Credit Review Met
APR-2026-021527,APP-2026-027627,3400000.0,OFFICER_27,2026-01-29 01:50:00,Standard Credit Review Met
APR-2026-021528,APP-2026-027628,1310000.0,OFFICER_23,2026-01-09 21:34:00,Standard Credit Review Met
APR-2026-021529,APP-2026-027629,2880000.0,OFFICER_16,2026-01-25 10:19:00,Standard Credit Review Met
APR-2025-021530,APP-2025-027630,6270000.0,OFFICER_14,2025-12-31 01:36:00,Standard Credit Review Met
APR-2026-021531,APP-2026-027631,5300000.0,OFFICER_48,2026-01-07 05:12:00,Standard Credit Review Met
APR-2026-021532,APP-2026-027632,3590000.0,OFFICER_41,2026-01-11 21:31:00,Standard Credit Review Met
APR-2026-021533,APP-2026-027633,5100000.0,OFFICER_49,2026-01-18 17:04:00,Standard Credit Review Met
APR-2026-021534,APP-2026-027634,1780000.0,OFFICER_18,2026-01-15 13:46:00,Standard Credit Review Met
APR-2026-021535,APP-2026-027635,3450000.0,OFFICER_39,2026-01-23 00:18:00,Standard Credit Review Met
APR-2026-021536,APP-2026-027636,6150000.0,OFFICER_27,2026-01-16 12:32:00,Standard Credit Review Met
APR-2026-021537,APP-2026-027637,6210000.0,OFFICER_47,2026-01-24 11:23:00,Standard Credit Review Met
APR-2026-021538,APP-2025-027638,4990000.0,OFFICER_16,2026-01-02 07:07:00,Standard Credit Review Met
APR-2026-021539,APP-2026-027639,3640000.0,OFFICER_11,2026-01-19 22:12:00,Standard Credit Review Met
APR-2026-021540,APP-2026-027640,1450000.0,OFFICER_29,2026-01-13 23:07:00,Standard Credit Review Met
APR-2026-021541,APP-2025-027641,370000.0,OFFICER_44,2026-01-02 07:07:00,Standard Credit Review Met
APR-2026-021542,APP-2026-027643,6140000.0,OFFICER_20,2026-01-20 15:00:00,Standard Credit Review Met
APR-2026-021543,APP-2026-027645,300000.0,OFFICER_43,2026-01-14 16:30:00,Standard Credit Review Met
APR-2026-021544,APP-2025-027646,6870000.0,OFFICER_41,2026-01-03 17:07:00,Standard Credit Review Met
APR-2026-021545,APP-2025-027647,1450000.0,OFFICER_15,2026-01-08 21:48:00,Standard Credit Review Met
APR-2026-021546,APP-2026-027648,3440000.0,OFFICER_32,2026-01-03 03:49:00,Standard Credit Review Met
APR-2026-021547,APP-2025-027649,890000.0,OFFICER_20,2026-01-06 12:29:00,Standard Credit Review Met
APR-2025-021548,APP-2025-027650,6370000.0,OFFICER_50,2025-12-31 21:11:00,Standard Credit Review Met
APR-2026-021549,APP-2025-027652,6760000.0,OFFICER_17,2026-01-04 14:26:00,Standard Credit Review Met
APR-2026-021550,APP-2026-027653,820000.0,OFFICER_25,2026-01-25 06:36:00,Standard Credit Review Met
APR-2026-021551,APP-2026-027655,1850000.0,OFFICER_48,2026-01-08 00:58:00,Standard Credit Review Met
APR-2026-021552,APP-2026-027656,3800000.0,OFFICER_35,2026-01-25 14:20:00,Standard Credit Review Met
APR-2026-021553,APP-2025-027657,2240000.0,OFFICER_12,2026-01-07 13:40:00,Standard Credit Review Met
APR-2026-021554,APP-2026-027658,3860000.0,OFFICER_26,2026-01-29 10:31:00,Standard Credit Review Met
APR-2026-021555,APP-2026-027659,6100000.0,OFFICER_20,2026-01-19 21:00:00,Standard Credit Review Met
APR-2026-021556,APP-2026-027660,2440000.0,OFFICER_15,2026-01-10 08:23:00,Standard Credit Review Met
APR-2026-021557,APP-2026-027661,1710000.0,OFFICER_28,2026-01-22 00:24:00,Standard Credit Review Met
APR-2026-021558,APP-2026-027662,6880000.0,OFFICER_26,2026-01-15 03:28:00,Standard Credit Review Met
APR-2026-021559,APP-2025-027663,6430000.0,OFFICER_33,2026-01-06 20:36:00,Standard Credit Review Met
APR-2026-021560,APP-2026-027665,3590000.0,OFFICER_11,2026-01-18 15:04:00,Standard Credit Review Met
APR-2026-021561,APP-2025-027666,4920000.0,OFFICER_14,2026-01-05 17:33:00,Standard Credit Review Met
APR-2026-021562,APP-2026-027667,5940000.0,OFFICER_37,2026-01-23 21:07:00,Standard Credit Review Met
APR-2026-021563,APP-2026-027668,5810000.0,OFFICER_13,2026-01-25 21:41:00,Standard Credit Review Met
APR-2026-021564,APP-2026-027669,1480000.0,OFFICER_10,2026-01-11 11:55:00,Standard Credit Review Met
APR-2026-021565,APP-2026-027670,4800000.0,OFFICER_14,2026-01-11 21:58:00,Standard Credit Review Met
APR-2026-021566,APP-2026-027671,1830000.0,OFFICER_31,2026-01-16 11:44:00,Standard Credit Review Met
APR-2026-021567,APP-2026-027672,1170000.0,OFFICER_42,2026-01-23 05:04:00,Standard Credit Review Met
APR-2026-021568,APP-2025-027673,5900000.0,OFFICER_19,2026-01-03 00:12:00,Standard Credit Review Met
APR-2026-021569,APP-2026-027674,840000.0,OFFICER_15,2026-01-17 15:49:00,Standard Credit Review Met
APR-2026-021570,APP-2026-027675,1350000.0,OFFICER_13,2026-01-20 09:14:00,Standard Credit Review Met
APR-2026-021571,APP-2026-027678,4030000.0,OFFICER_22,2026-01-13 20:56:00,Standard Credit Review Met
APR-2026-021572,APP-2026-027679,5420000.0,OFFICER_20,2026-01-09 13:56:00,Standard Credit Review Met
APR-2025-021573,APP-2025-027680,6250000.0,OFFICER_43,2025-12-26 03:17:00,Standard Credit Review Met
APR-2026-021574,APP-2026-027681,4100000.0,OFFICER_14,2026-01-13 03:24:00,Standard Credit Review Met
APR-2026-021575,APP-2026-027682,5120000.0,OFFICER_50,2026-01-13 02:33:00,Standard Credit Review Met
APR-2026-021576,APP-2025-027683,1900000.0,OFFICER_19,2026-01-10 16:44:00,Standard Credit Review Met
APR-2026-021577,APP-2026-027684,3890000.0,OFFICER_22,2026-01-06 07:14:00,Standard Credit Review Met
APR-2026-021578,APP-2025-027686,1390000.0,OFFICER_39,2026-01-07 01:16:00,Standard Credit Review Met
APR-2026-021579,APP-2025-027687,1770000.0,OFFICER_15,2026-01-01 13:48:00,Standard Credit Review Met
APR-2026-021580,APP-2025-027688,4310000.0,OFFICER_43,2026-01-02 16:22:00,Standard Credit Review Met
APR-2026-021581,APP-2026-027689,6230000.0,OFFICER_16,2026-01-23 23:53:00,Standard Credit Review Met
APR-2026-021582,APP-2026-027690,680000.0,OFFICER_36,2026-01-16 00:46:00,Standard Credit Review Met
APR-2026-021583,APP-2026-027691,3610000.0,OFFICER_24,2026-01-24 03:31:00,Standard Credit Review Met
APR-2026-021584,APP-2025-027692,6800000.0,OFFICER_34,2026-01-09 05:44:00,Standard Credit Review Met
APR-2026-021585,APP-2026-027693,1520000.0,OFFICER_30,2026-01-15 04:28:00,Standard Credit Review Met
APR-2026-021586,APP-2026-027695,5190000.0,OFFICER_44,2026-01-26 05:46:00,Standard Credit Review Met
APR-2025-021587,APP-2025-027697,6870000.0,OFFICER_47,2025-12-31 10:37:00,Standard Credit Review Met
APR-2026-021588,APP-2026-027698,3440000.0,OFFICER_34,2026-01-06 23:55:00,Standard Credit Review Met
APR-2026-021589,APP-2025-027699,6700000.0,OFFICER_46,2026-01-02 00:46:00,Standard Credit Review Met
APR-2026-021590,APP-2026-027700,1040000.0,OFFICER_37,2026-01-08 09:24:00,Standard Credit Review Met
APR-2026-021591,APP-2026-027701,5700000.0,OFFICER_48,2026-01-22 12:41:00,Standard Credit Review Met
APR-2026-021592,APP-2026-027702,4860000.0,OFFICER_25,2026-01-18 06:53:00,Standard Credit Review Met
APR-2026-021593,APP-2026-027703,5240000.0,OFFICER_12,2026-01-20 13:00:00,Standard Credit Review Met
APR-2026-021594,APP-2026-027706,1380000.0,OFFICER_28,2026-01-21 13:48:00,Standard Credit Review Met
APR-2026-021595,APP-2026-027707,1370000.0,OFFICER_27,2026-01-16 10:49:00,Standard Credit Review Met
APR-2026-021596,APP-2026-027708,6930000.0,OFFICER_19,2026-01-06 19:29:00,Standard Credit Review Met
APR-2026-021597,APP-2026-027709,700000.0,OFFICER_36,2026-01-18 04:14:00,Standard Credit Review Met
APR-2026-021598,APP-2025-027711,4220000.0,OFFICER_38,2026-01-05 00:25:00,Standard Credit Review Met
APR-2026-021599,APP-2026-027712,2960000.0,OFFICER_36,2026-01-22 03:05:00,Standard Credit Review Met
APR-2026-021600,APP-2026-027713,330000.0,OFFICER_27,2026-01-24 22:16:00,Standard Credit Review Met
APR-2026-021601,APP-2026-027714,4390000.0,OFFICER_37,2026-01-08 07:53:00,Standard Credit Review Met
APR-2026-021602,APP-2025-027716,4580000.0,OFFICER_14,2026-01-07 05:22:00,Standard Credit Review Met
APR-2026-021603,APP-2026-027719,5670000.0,OFFICER_31,2026-01-23 00:31:00,Standard Credit Review Met
APR-2026-021604,APP-2026-027720,6530000.0,OFFICER_17,2026-01-16 09:22:00,Standard Credit Review Met
APR-2026-021605,APP-2026-027721,7100000.0,OFFICER_48,2026-01-10 21:33:00,Standard Credit Review Met
APR-2026-021606,APP-2026-027723,5540000.0,OFFICER_14,2026-01-22 12:25:00,Standard Credit Review Met
APR-2026-021607,APP-2026-027725,5610000.0,OFFICER_49,2026-01-13 11:50:00,Standard Credit Review Met
APR-2026-021608,APP-2026-027726,3550000.0,OFFICER_38,2026-01-24 14:46:00,Standard Credit Review Met
APR-2026-021609,APP-2026-027727,3440000.0,OFFICER_15,2026-01-16 00:52:00,Standard Credit Review Met
APR-2026-021610,APP-2025-027728,1590000.0,OFFICER_21,2026-01-04 06:56:00,Standard Credit Review Met
APR-2026-021611,APP-2026-027729,6330000.0,OFFICER_43,2026-01-22 18:31:00,Standard Credit Review Met
APR-2026-021612,APP-2026-027730,2860000.0,OFFICER_19,2026-01-21 20:31:00,Standard Credit Review Met
APR-2026-021613,APP-2026-027731,3110000.0,OFFICER_43,2026-01-13 13:35:00,Standard Credit Review Met
APR-2026-021614,APP-2026-027735,5780000.0,OFFICER_48,2026-01-07 00:24:00,Standard Credit Review Met
APR-2026-021615,APP-2026-027737,2790000.0,OFFICER_38,2026-01-25 01:43:00,Standard Credit Review Met
APR-2026-021616,APP-2026-027739,2060000.0,OFFICER_24,2026-01-12 15:41:00,Standard Credit Review Met
APR-2026-021617,APP-2025-027740,4690000.0,OFFICER_27,2026-01-03 20:05:00,Standard Credit Review Met
APR-2026-021618,APP-2026-027741,820000.0,OFFICER_17,2026-01-21 00:15:00,Standard Credit Review Met
APR-2026-021619,APP-2026-027742,6980000.0,OFFICER_49,2026-01-25 01:49:00,Standard Credit Review Met
APR-2026-021620,APP-2026-027743,5400000.0,OFFICER_17,2026-01-11 06:13:00,Standard Credit Review Met
APR-2026-021621,APP-2025-027744,1900000.0,OFFICER_33,2026-01-07 02:43:00,Standard Credit Review Met
APR-2026-021622,APP-2026-027745,3720000.0,OFFICER_31,2026-01-03 10:03:00,Standard Credit Review Met
APR-2026-021623,APP-2026-027746,4650000.0,OFFICER_28,2026-01-14 16:39:00,Standard Credit Review Met
APR-2026-021624,APP-2026-027748,5890000.0,OFFICER_11,2026-01-06 02:45:00,Standard Credit Review Met
APR-2026-021625,APP-2026-027749,2840000.0,OFFICER_19,2026-01-23 00:32:00,Standard Credit Review Met
APR-2026-021626,APP-2025-027750,5790000.0,OFFICER_24,2026-01-03 04:38:00,Standard Credit Review Met
APR-2026-021627,APP-2025-027751,5780000.0,OFFICER_27,2026-01-06 12:24:00,Standard Credit Review Met
APR-2026-021628,APP-2026-027753,3030000.0,OFFICER_47,2026-01-07 03:46:00,Standard Credit Review Met
APR-2026-021629,APP-2026-027754,6160000.0,OFFICER_24,2026-01-27 17:38:00,Standard Credit Review Met
APR-2026-021630,APP-2025-027755,3830000.0,OFFICER_24,2026-01-02 13:37:00,Standard Credit Review Met
APR-2026-021631,APP-2026-027756,1330000.0,OFFICER_16,2026-01-21 10:23:00,Standard Credit Review Met
APR-2026-021632,APP-2026-027757,1990000.0,OFFICER_11,2026-01-14 01:15:00,Standard Credit Review Met
APR-2026-021633,APP-2025-027759,4230000.0,OFFICER_28,2026-01-10 00:38:00,Standard Credit Review Met
APR-2026-021634,APP-2026-027762,5400000.0,OFFICER_25,2026-01-20 04:05:00,Standard Credit Review Met
APR-2026-021635,APP-2026-027763,1830000.0,OFFICER_38,2026-01-14 10:54:00,Standard Credit Review Met
APR-2026-021636,APP-2026-027764,3220000.0,OFFICER_46,2026-01-28 16:27:00,Standard Credit Review Met
APR-2026-021637,APP-2026-027766,4060000.0,OFFICER_36,2026-01-14 15:28:00,Standard Credit Review Met
APR-2025-021638,APP-2025-027767,7190000.0,OFFICER_23,2025-12-28 20:45:00,Standard Credit Review Met
APR-2026-021639,APP-2026-027768,2660000.0,OFFICER_42,2026-01-21 11:19:00,Standard Credit Review Met
APR-2026-021640,APP-2026-027771,5430000.0,OFFICER_40,2026-01-10 18:30:00,Standard Credit Review Met
APR-2026-021641,APP-2026-027772,5930000.0,OFFICER_49,2026-01-08 14:08:00,Standard Credit Review Met
